,year,month,day,max,min,date
3600,2019,11,10,51.0,38.0,2019-11-10
3601,2019,11,11,62.0,46.0,2019-11-11
3602,2019,11,12,57.0,25.0,2019-11-12
3603,2019,11,13,34.0,23.0,2019-11-13
3604,2019,11,14,45.0,28.0,2019-11-14
3605,2019,11,15,51.0,37.0,2019-11-15
3606,2019,11,16,42.0,31.0,2019-11-16
3607,2019,11,17,43.0,30.0,2019-11-17
3608,2019,11,18,42.0,37.0,2019-11-18
3609,2019,11,19,48.0,40.0,2019-11-19
3610,2019,11,20,49.0,40.0,2019-11-20
3611,2019,11,21,53.0,39.0,2019-11-21
3612,2019,11,22,53.0,38.0,2019-11-22
3613,2019,11,23,45.0,34.0,2019-11-23
3614,2019,11,24,46.0,40.0,2019-11-24
3615,2019,11,25,53.0,39.0,2019-11-25
3616,2019,11,26,61.0,44.0,2019-11-26
3617,2019,11,27,59.0,49.0,2019-11-27
3618,2019,11,28,53.0,37.0,2019-11-28
3619,2019,11,29,40.0,30.0,2019-11-29
3620,2019,11,30,43.0,31.0,2019-11-30
3621,2019,12,1,39.0,30.0,2019-12-1
3622,2019,12,2,37.0,31.0,2019-12-2
3623,2019,12,3,36.0,30.0,2019-12-3
3624,2019,12,4,39.0,32.0,2019-12-4
3625,2019,12,5,42.0,36.0,2019-12-5
3626,2019,12,6,50.0,34.0,2019-12-6
3627,2019,12,7,38.0,30.0,2019-12-7
3628,2019,12,8,46.0,28.0,2019-12-8
3629,2019,12,9,55.0,42.0,2019-12-9
3630,2019,12,10,58.0,39.0,2019-12-10
3631,2019,12,11,40.0,31.0,2019-12-11
3632,2019,12,12,36.0,26.0,2019-12-12
3633,2019,12,13,48.0,33.0,2019-12-13
3634,2019,12,14,56.0,45.0,2019-12-14
3635,2019,12,15,49.0,37.0,2019-12-15
3636,2019,12,16,37.0,33.0,2019-12-16
3637,2019,12,17,35.0,32.0,2019-12-17
3638,2019,12,18,36.0,21.0,2019-12-18
3639,2019,12,19,25.0,16.0,2019-12-19
3640,2019,12,20,33.0,22.0,2019-12-20
3641,2019,12,21,35.0,23.0,2019-12-21
3642,2019,12,22,46.0,30.0,2019-12-22
3643,2019,12,23,57.0,41.0,2019-12-23
3644,2019,12,24,47.0,36.0,2019-12-24
3645,2019,12,25,47.0,32.0,2019-12-25
3646,2019,12,26,46.0,36.0,2019-12-26
3647,2019,12,27,54.0,46.0,2019-12-27
3648,2019,12,28,51.0,43.0,2019-12-28
3649,2019,12,29,44.0,39.0,2019-12-29
3650,2019,12,30,41.0,37.0,2019-12-30
3651,2019,12,31,45.0,36.0,2019-12-31
3652,2020,1,1,41.0,34.0,2020-1-1
3653,2020,1,2,49.0,33.0,2020-1-2
3654,2020,1,3,49.0,44.0,2020-1-3
3655,2020,1,4,51.0,41.0,2020-1-4
3656,2020,1,5,42.0,35.0,2020-1-5
3657,2020,1,6,45.0,32.0,2020-1-6
3658,2020,1,7,45.0,36.0,2020-1-7
3659,2020,1,8,42.0,28.0,2020-1-8
3660,2020,1,9,34.0,23.0,2020-1-9
3661,2020,1,10,55.0,33.0,2020-1-10
3662,2020,1,11,69.0,51.0,2020-1-11
3663,2020,1,12,68.0,43.0,2020-1-12
3664,2020,1,13,46.0,37.0,2020-1-13
3665,2020,1,14,46.0,39.0,2020-1-14
3666,2020,1,15,50.0,41.0,2020-1-15
3667,2020,1,16,49.0,33.0,2020-1-16
3668,2020,1,17,33.0,21.0,2020-1-17
3669,2020,1,18,37.0,20.0,2020-1-18
3670,2020,1,19,43.0,27.0,2020-1-19
3671,2020,1,20,31.0,20.0,2020-1-20
3672,2020,1,21,33.0,20.0,2020-1-21
3673,2020,1,22,38.0,25.0,2020-1-22
3674,2020,1,23,47.0,33.0,2020-1-23
3675,2020,1,24,51.0,37.0,2020-1-24
3676,2020,1,25,51.0,38.0,2020-1-25
3677,2020,1,26,46.0,38.0,2020-1-26
3678,2020,1,27,45.0,37.0,2020-1-27
3679,2020,1,28,43.0,37.0,2020-1-28
3680,2020,1,29,41.0,31.0,2020-1-29
3681,2020,1,30,38.0,25.0,2020-1-30
3682,2020,1,31,44.0,33.0,2020-1-31
3683,2020,2,1,43.0,37.0,2020-2-1
3684,2020,2,2,45.0,35.0,2020-2-2
3685,2020,2,3,57.0,37.0,2020-2-3
3686,2020,2,4,61.0,43.0,2020-2-4
3687,2020,2,5,55.0,39.0,2020-2-5
3688,2020,2,6,41.0,35.0,2020-2-6
3689,2020,2,7,56.0,33.0,2020-2-7
3690,2020,2,8,41.0,30.0,2020-2-8
3691,2020,2,9,44.0,31.0,2020-2-9
3692,2020,2,10,47.0,42.0,2020-2-10
3693,2020,2,11,48.0,43.0,2020-2-11
3694,2020,2,12,46.0,37.0,2020-2-12
3695,2020,2,13,44.0,37.0,2020-2-13
3696,2020,2,14,40.0,18.0,2020-2-14
3697,2020,2,15,31.0,14.0,2020-2-15
3698,2020,2,16,44.0,30.0,2020-2-16
3699,2020,2,17,51.0,38.0,2020-2-17
3700,2020,2,18,47.0,38.0,2020-2-18
3701,2020,2,19,48.0,32.0,2020-2-19
3702,2020,2,20,35.0,26.0,2020-2-20
3703,2020,2,21,35.0,20.0,2020-2-21
3704,2020,2,22,50.0,30.0,2020-2-22
3705,2020,2,23,56.0,39.0,2020-2-23
3706,2020,2,24,62.0,41.0,2020-2-24
3707,2020,2,25,53.0,46.0,2020-2-25
3708,2020,2,26,48.0,43.0,2020-2-26
3709,2020,2,27,43.0,31.0,2020-2-27
3710,2020,2,28,42.0,29.0,2020-2-28
3711,2020,2,29,35.0,25.0,2020-2-29
3712,2020,3,1,44.0,25.0,2020-3-1
3713,2020,3,2,58.0,40.0,2020-3-2
3714,2020,3,3,59.0,49.0,2020-3-3
3715,2020,3,4,56.0,45.0,2020-3-4
3716,2020,3,5,51.0,39.0,2020-3-5
3717,2020,3,6,45.0,37.0,2020-3-6
3718,2020,3,7,48.0,36.0,2020-3-7
3719,2020,3,8,59.0,35.0,2020-3-8
3720,2020,3,9,72.0,47.0,2020-3-9
3721,2020,3,10,65.0,54.0,2020-3-10
3722,2020,3,11,57.0,43.0,2020-3-11
3723,2020,3,12,50.0,43.0,2020-3-12
3724,2020,3,13,70.0,45.0,2020-3-13
3725,2020,3,14,57.0,43.0,2020-3-14
3726,2020,3,15,54.0,40.0,2020-3-15
3727,2020,3,16,45.0,33.0,2020-3-16
3728,2020,3,17,54.0,41.0,2020-3-17
3729,2020,3,18,54.0,41.0,2020-3-18
3730,2020,3,19,52.0,41.0,2020-3-19
3731,2020,3,20,77.0,47.0,2020-3-20
3732,2020,3,21,65.0,40.0,2020-3-21
3733,2020,3,22,45.0,33.0,2020-3-22
3734,2020,3,23,41.0,36.0,2020-3-23
3735,2020,3,24,55.0,36.0,2020-3-24
3736,2020,3,25,45.0,40.0,2020-3-25
3737,2020,3,26,60.0,38.0,2020-3-26
3738,2020,3,27,69.0,50.0,2020-3-27
3739,2020,3,28,54.0,44.0,2020-3-28
3740,2020,3,29,47.0,44.0,2020-3-29
3741,2020,3,30,52.0,41.0,2020-3-30
3742,2020,3,31,49.0,41.0,2020-3-31
3743,2020,4,1,56.0,38.0,2020-4-1
3744,2020,4,2,58.0,38.0,2020-4-2
3745,2020,4,3,52.0,45.0,2020-4-3
3746,2020,4,4,62.0,46.0,2020-4-4
3747,2020,4,5,65.0,47.0,2020-4-5
3748,2020,4,6,66.0,49.0,2020-4-6
3749,2020,4,7,68.0,52.0,2020-4-7
3750,2020,4,8,64.0,49.0,2020-4-8
3751,2020,4,9,59.0,43.0,2020-4-9
3752,2020,4,10,49.0,37.0,2020-4-10
3753,2020,4,11,56.0,38.0,2020-4-11
3754,2020,4,12,63.0,44.0,2020-4-12
3755,2020,4,13,67.0,53.0,2020-4-13
3756,2020,4,14,60.0,47.0,2020-4-14
3757,2020,4,15,54.0,42.0,2020-4-15
3758,2020,4,16,50.0,38.0,2020-4-16
3759,2020,4,17,51.0,36.0,2020-4-17
3760,2020,4,18,46.0,41.0,2020-4-18
3761,2020,4,19,63.0,40.0,2020-4-19
3762,2020,4,20,57.0,48.0,2020-4-20
3763,2020,4,21,61.0,39.0,2020-4-21
3764,2020,4,22,51.0,36.0,2020-4-22
3765,2020,4,23,52.0,40.0,2020-4-23
3766,2020,4,24,49.0,42.0,2020-4-24
3767,2020,4,25,65.0,44.0,2020-4-25
3768,2020,4,26,51.0,42.0,2020-4-26
3769,2020,4,27,50.0,39.0,2020-4-27
3770,2020,4,28,67.0,41.0,2020-4-28
3771,2020,4,29,59.0,47.0,2020-4-29
3772,2020,4,30,60.0,49.0,2020-4-30
3773,2020,5,1,66.0,53.0,2020-5-1
3774,2020,5,2,73.0,51.0,2020-5-2
3775,2020,5,3,80.0,54.0,2020-5-3
3776,2020,5,4,75.0,50.0,2020-5-4
3777,2020,5,5,63.0,46.0,2020-5-5
3778,2020,5,6,52.0,45.0,2020-5-6
3779,2020,5,7,67.0,46.0,2020-5-7
3780,2020,5,8,57.0,36.0,2020-5-8
3781,2020,5,9,48.0,34.0,2020-5-9
3782,2020,5,10,64.0,39.0,2020-5-10
3783,2020,5,11,61.0,44.0,2020-5-11
3784,2020,5,12,59.0,43.0,2020-5-12
3785,2020,5,13,64.0,41.0,2020-5-13
3786,2020,5,14,67.0,47.0,2020-5-14
3787,2020,5,15,84.0,60.0,2020-5-15
3788,2020,5,16,77.0,59.0,2020-5-16
3789,2020,5,17,69.0,55.0,2020-5-17
3790,2020,5,18,70.0,54.0,2020-5-18
3791,2020,5,19,68.0,53.0,2020-5-19
3792,2020,5,20,66.0,49.0,2020-5-20
3793,2020,5,21,68.0,46.0,2020-5-21
3794,2020,5,22,77.0,54.0,2020-5-22
3795,2020,5,23,67.0,55.0,2020-5-23
3796,2020,5,24,67.0,52.0,2020-5-24
3797,2020,5,25,71.0,55.0,2020-5-25
3798,2020,5,26,78.0,58.0,2020-5-26
3799,2020,5,27,79.0,60.0,2020-5-27
3800,2020,5,28,76.0,64.0,2020-5-28
3801,2020,5,29,81.0,67.0,2020-5-29
3802,2020,5,30,81.0,67.0,2020-5-30
3803,2020,5,31,70.0,56.0,2020-5-31
3804,2020,6,1,70.0,51.0,2020-6-1
3805,2020,6,2,72.0,59.0,2020-6-2
3806,2020,6,3,79.0,60.0,2020-6-3
3807,2020,6,4,84.0,66.0,2020-6-4
3808,2020,6,5,79.0,69.0,2020-6-5
3809,2020,6,6,86.0,70.0,2020-6-6
3810,2020,6,7,76.0,63.0,2020-6-7
3811,2020,6,8,79.0,59.0,2020-6-8
3812,2020,6,9,87.0,65.0,2020-6-9
3813,2020,6,10,85.0,70.0,2020-6-10
3814,2020,6,11,84.0,70.0,2020-6-11
3815,2020,6,12,85.0,69.0,2020-6-12
3816,2020,6,13,75.0,59.0,2020-6-13
3817,2020,6,14,74.0,54.0,2020-6-14
3818,2020,6,15,75.0,59.0,2020-6-15
3819,2020,6,16,78.0,60.0,2020-6-16
3820,2020,6,17,78.0,60.0,2020-6-17
3821,2020,6,18,77.0,65.0,2020-6-18
3822,2020,6,19,83.0,65.0,2020-6-19
3823,2020,6,20,86.0,70.0,2020-6-20
3824,2020,6,21,88.0,70.0,2020-6-21
3825,2020,6,22,90.0,72.0,2020-6-22
3826,2020,6,23,87.0,74.0,2020-6-23
3827,2020,6,24,86.0,74.0,2020-6-24
3828,2020,6,25,87.0,72.0,2020-6-25
3829,2020,6,26,87.0,69.0,2020-6-26
3830,2020,6,27,80.0,72.0,2020-6-27
3831,2020,6,28,90.0,70.0,2020-6-28
3832,2020,6,29,87.0,65.0,2020-6-29
3833,2020,6,30,80.0,67.0,2020-6-30
3834,2020,7,1,80.0,67.0,2020-7-1
3835,2020,7,2,92.0,68.0,2020-7-2
3836,2020,7,3,90.0,71.0,2020-7-3
3837,2020,7,4,87.0,68.0,2020-7-4
3838,2020,7,5,92.0,72.0,2020-7-5
3839,2020,7,6,96.0,70.0,2020-7-6
3840,2020,7,7,82.0,72.0,2020-7-7
3841,2020,7,8,83.0,75.0,2020-7-8
3842,2020,7,9,89.0,75.0,2020-7-9
3843,2020,7,10,77.0,73.0,2020-7-10
3844,2020,7,11,83.0,72.0,2020-7-11
3845,2020,7,12,87.0,71.0,2020-7-12
3846,2020,7,13,86.0,70.0,2020-7-13
3847,2020,7,14,85.0,70.0,2020-7-14
3848,2020,7,15,82.0,70.0,2020-7-15
3849,2020,7,16,78.0,69.0,2020-7-16
3850,2020,7,17,84.0,69.0,2020-7-17
3851,2020,7,18,91.0,72.0,2020-7-18
3852,2020,7,19,94.0,77.0,2020-7-19
3853,2020,7,20,93.0,81.0,2020-7-20
3854,2020,7,21,91.0,77.0,2020-7-21
3855,2020,7,22,92.0,72.0,2020-7-22
3856,2020,7,23,86.0,73.0,2020-7-23
3857,2020,7,24,80.0,72.0,2020-7-24
3858,2020,7,25,88.0,72.0,2020-7-25
3859,2020,7,26,92.0,77.0,2020-7-26
3860,2020,7,27,93.0,76.0,2020-7-27
3861,2020,7,28,93.0,80.0,2020-7-28
3862,2020,7,29,90.0,77.0,2020-7-29
3863,2020,7,30,92.0,74.0,2020-7-30
3864,2020,7,31,82.0,70.0,2020-7-31
3865,2020,8,1,88.0,71.0,2020-8-1
3866,2020,8,2,89.0,77.0,2020-8-2
3867,2020,8,3,88.0,70.0,2020-8-3
3868,2020,8,4,79.0,70.0,2020-8-4
3869,2020,8,5,86.0,73.0,2020-8-5
3870,2020,8,6,82.0,71.0,2020-8-6
3871,2020,8,7,81.0,66.0,2020-8-7
3872,2020,8,8,83.0,68.0,2020-8-8
3873,2020,8,9,87.0,72.0,2020-8-9
3874,2020,8,10,92.0,76.0,2020-8-10
3875,2020,8,11,88.0,78.0,2020-8-11
3876,2020,8,12,90.0,72.0,2020-8-12
3877,2020,8,13,79.0,72.0,2020-8-13
3878,2020,8,14,86.0,73.0,2020-8-14
3879,2020,8,15,84.0,71.0,2020-8-15
3880,2020,8,16,72.0,67.0,2020-8-16
3881,2020,8,17,81.0,64.0,2020-8-17
3882,2020,8,18,82.0,63.0,2020-8-18
3883,2020,8,19,75.0,66.0,2020-8-19
3884,2020,8,20,80.0,62.0,2020-8-20
3885,2020,8,21,83.0,68.0,2020-8-21
3886,2020,8,22,88.0,73.0,2020-8-22
3887,2020,8,23,86.0,74.0,2020-8-23
3888,2020,8,24,90.0,75.0,2020-8-24
3889,2020,8,25,89.0,71.0,2020-8-25
3890,2020,8,26,77.0,67.0,2020-8-26
3891,2020,8,27,90.0,66.0,2020-8-27
3892,2020,8,28,85.0,71.0,2020-8-28
3893,2020,8,29,81.0,72.0,2020-8-29
3894,2020,8,30,79.0,67.0,2020-8-30
3895,2020,8,31,77.0,63.0,2020-8-31
3896,2020,9,1,77.0,66.0,2020-9-1
3897,2020,9,2,79.0,69.0,2020-9-2
3898,2020,9,3,85.0,70.0,2020-9-3
3899,2020,9,4,85.0,69.0,2020-9-4
3900,2020,9,5,80.0,65.0,2020-9-5
3901,2020,9,6,82.0,66.0,2020-9-6
3902,2020,9,7,79.0,66.0,2020-9-7
3903,2020,9,8,84.0,68.0,2020-9-8
3904,2020,9,9,81.0,69.0,2020-9-9
3905,2020,9,10,82.0,73.0,2020-9-10
3906,2020,9,11,76.0,64.0,2020-9-11
3907,2020,9,12,74.0,61.0,2020-9-12
3908,2020,9,13,74.0,61.0,2020-9-13
3909,2020,9,14,75.0,59.0,2020-9-14
3910,2020,9,15,66.0,54.0,2020-9-15
3911,2020,9,16,71.0,56.0,2020-9-16
3912,2020,9,17,75.0,64.0,2020-9-17
3913,2020,9,18,70.0,55.0,2020-9-18
3914,2020,9,19,63.0,50.0,2020-9-19
3915,2020,9,20,65.0,50.0,2020-9-20
3916,2020,9,21,65.0,49.0,2020-9-21
3917,2020,9,22,71.0,48.0,2020-9-22
3918,2020,9,23,79.0,57.0,2020-9-23
3919,2020,9,24,75.0,62.0,2020-9-24
3920,2020,9,25,77.0,62.0,2020-9-25
3921,2020,9,26,74.0,65.0,2020-9-26
3922,2020,9,27,79.0,67.0,2020-9-27
3923,2020,9,28,77.0,69.0,2020-9-28
3924,2020,9,29,74.0,67.0,2020-9-29
3925,2020,9,30,71.0,60.0,2020-9-30
3926,2020,10,1,72.0,60.0,2020-10-1
3927,2020,10,2,65.0,53.0,2020-10-2
3928,2020,10,3,66.0,52.0,2020-10-3
3929,2020,10,4,67.0,51.0,2020-10-4
3930,2020,10,5,70.0,53.0,2020-10-5
3931,2020,10,6,69.0,57.0,2020-10-6
3932,2020,10,7,74.0,60.0,2020-10-7
3933,2020,10,8,64.0,53.0,2020-10-8
3934,2020,10,9,69.0,50.0,2020-10-9
3935,2020,10,10,71.0,58.0,2020-10-10
3936,2020,10,11,67.0,57.0,2020-10-11
3937,2020,10,12,57.0,49.0,2020-10-12
3938,2020,10,13,58.0,53.0,2020-10-13
3939,2020,10,14,67.0,50.0,2020-10-14
3940,2020,10,15,71.0,57.0,2020-10-15
3941,2020,10,16,66.0,47.0,2020-10-16
3942,2020,10,17,,,2020-10-17
3943,2020,10,18,,,2020-10-18
3944,2020,10,19,,,2020-10-19
3945,2020,10,20,,,2020-10-20
3946,2020,10,21,,,2020-10-21
3947,2020,10,22,,,2020-10-22
3948,2020,10,23,,,2020-10-23
3949,2020,10,24,,,2020-10-24
3950,2020,10,25,,,2020-10-25
3951,2020,10,26,,,2020-10-26
3952,2020,10,27,,,2020-10-27
3953,2020,10,28,,,2020-10-28
3954,2020,10,29,,,2020-10-29
3955,2020,10,30,,,2020-10-30
3956,2020,10,31,,,2020-10-31
